t,x,u
0.5,10.1958,0.82997
0.5,10.2167,0.817667
0.5,10.2377,0.805533
0.5,10.2587,0.793579
0.5,10.2797,0.781813
0.5,10.3006,0.770243
0.5,10.3216,0.758878
0.5,10.3426,0.747726
0.5,10.3636,0.736793
0.5,10.3846,0.726086
0.5,10.4055,0.715611
0.5,10.4265,0.705375
0.5,10.4475,0.695383
0.5,10.4685,0.685638
0.5,10.4895,0.676146
0.5,10.5104,0.666911
0.5,10.5314,0.657935
0.5,10.5524,0.649223
0.5,10.5734,0.640776
0.5,10.5944,0.632597
0.5,10.6153,0.624688
0.5,10.6363,0.61705
0.5,10.6573,0.609684
0.5,10.6783,0.602592
0.5,10.6992,0.595774
0.5,10.7202,0.589229
0.5,10.7412,0.582959
0.5,10.7622,0.576961
0.5,10.7832,0.571237
0.5,10.8041,0.565785
0.5,10.8251,0.560604
0.5,10.8461,0.555692
0.5,10.8671,0.551049
0.5,10.8881,0.546672
0.5,10.909,0.542559
0.5,10.93,0.53871
0.5,10.951,0.53512
0.5,10.972,0.531789
0.5,10.993,0.528714
0.5,11.0139,0.525891
0.5,11.0349,0.52332
0.5,11.0559,0.520996
0.5,11.0769,0.518917
0.5,11.0978,0.51708
0.5,11.1188,0.515483
0.5,11.1398,0.514122
0.5,11.1608,0.512994
0.5,11.1818,0.512095
0.5,11.2027,0.511424
0.5,11.2237,0.510976
0.5,11.2447,0.510749
0.5,11.2657,0.510739
0.5,11.2867,0.510943
0.5,11.3076,0.511358
0.5,11.3286,0.51198
0.5,11.3496,0.512807
0.5,11.3706,0.513834
0.5,11.3916,0.515059
0.5,11.4125,0.516478
0.5,11.4335,0.518088
0.5,11.4545,0.519886
0.5,11.4755,0.521868
0.5,11.4964,0.524032
0.5,11.5174,0.526374
0.5,11.5384,0.528891
0.5,11.5594,0.53158
0.5,11.5804,0.534437
0.5,11.6013,0.53746
0.5,11.6223,0.540645
0.5,11.6433,0.543989
0.5,11.6643,0.54749
0.5,11.6853,0.551143
0.5,11.7062,0.554947
0.5,11.7272,0.558898
0.5,11.7482,0.562993
0.5,11.7692,0.56723
0.5,11.7902,0.571605
0.5,11.8111,0.576115
0.5,11.8321,0.580759
0.5,11.8531,0.585532
0.5,11.8741,0.590432
0.5,11.895,0.595456
0.5,11.916,0.600602
0.5,11.937,0.605867
0.5,11.958,0.611248
0.5,11.979,0.616743
0.5,11.9999,0.622349
0.5,12.0209,0.628063
0.5,12.0419,0.633882
0.5,12.0629,0.639805
0.5,12.0839,0.645829
0.5,12.1048,0.651951
0.5,12.1258,0.658169
0.5,12.1468,0.66448
0.5,12.1678,0.670882
0.5,12.1888,0.677373
0.5,12.2097,0.68395
0.5,12.2307,0.69061
0.5,12.2517,0.697353
0.5,12.2727,0.704174
0.5,12.2936,0.711075
0.5,12.3146,0.718047
0.5,12.3356,0.725096
0.5,12.3566,0.73221
0.5,12.3776,0.739402
0.5,12.3985,0.746649
0.5,12.4195,0.753975
0.5,12.4405,0.761346
0.5,12.4615,0.768802
0.5,12.4825,0.776289
0.5,12.5034,0.78387
0.5,12.5244,0.791463
0.5,12.5454,0.799167
0.5,12.5664,0.806856
1,0,0.685213
1,0.0209789,0.690851
1,0.0419578,0.696554
1,0.0629367,0.702298
1,0.0839157,0.70811
1,0.104895,0.713954
1,0.125873,0.719868
1,0.146852,0.725807
1,0.167831,0.731819
1,0.18881,0.737846
1,0.209789,0.743952
1,0.230768,0.750062
1,0.251747,0.756259
1,0.272726,0.762445
1,0.293705,0.76873
1,0.314684,0.774988
1,0.335663,0.781358
1,0.356642,0.787681
1,0.37762,0.794133
1,0.398599,0.800517
1,0.419578,0.80705
1,0.440557,0.813489
1,0.461536,0.8201
1,0.482515,0.826589
1,0.503494,0.833276
1,0.524473,0.839811
1,0.545452,0.846571
1,0.566431,0.853147
1,0.58741,0.859978
1,0.608389,0.86659
1,0.629367,0.873489
1,0.650346,0.880133
1,0.671325,0.887097
1,0.692304,0.893769
1,0.713283,0.900794
1,0.734262,0.907489
1,0.755241,0.914569
1,0.77622,0.921284
1,0.797199,0.928414
1,0.818178,0.935146
1,0.839157,0.942319
1,0.860136,0.949064
1,0.881114,0.956273
1,0.902093,0.963028
1,0.923072,0.970264
1,0.944051,0.977026
1,0.96503,0.984281
1,0.986009,0.991048
1,1.00699,0.998311
1,1.02797,1.00508
1,1.04895,1.01234
1,1.06992,1.01911
1,1.0909,1.02637
1,1.11188,1.03313
1,1.13286,1.04036
1,1.15384,1.04712
1,1.17482,1.05433
1,1.1958,1.06108
1,1.21678,1.06825
1,1.23776,1.07498
1,1.25873,1.08211
1,1.27971,1.08883
1,1.30069,1.0959
1,1.32167,1.1026
1,1.34265,1.10962
1,1.36363,1.1163
1,1.38461,1.12326
1,1.40559,1.12991
1,1.42657,1.1368
1,1.44755,1.14342
1,1.46852,1.15024
1,1.4895,1.15683
1,1.51048,1.16358
1,1.53146,1.17012
1,1.55244,1.1768
1,1.57342,1.1833
1,1.5944,1.1899
1,1.61538,1.19635
1,1.63636,1.20287
1,1.65733,1.20926
1,1.67831,1.21571
1,1.69929,1.22204
1,1.72027,1.2284
1,1.74125,1.23467
1,1.76223,1.24094
1,1.78321,1.24714
1,1.80419,1.25333
1,1.82517,1.25945
1,1.84614,1.26555
1,1.86712,1.27158
1,1.8881,1.27759
1,1.90908,1.28354
1,1.93006,1.28945
1,1.95104,1.2953
1,1.97202,1.30111
1,1.993,1.30686
1,2.01398,1.31256
1,2.03495,1.3182
1,2.05593,1.32379
1,2.07691,1.32932
1,2.09789,1.33479
1,2.11887,1.3402
1,2.13985,1.34555
1,2.16083,1.35083
1,2.18181,1.35604
1,2.20279,1.36118
1,2.22377,1.36626
1,2.24474,1.37126
1,2.26572,1.37619
1,2.2867,1.38104
1,2.30768,1.38581
1,2.32866,1.3905
1,2.34964,1.39511
1,2.37062,1.39963
1,2.3916,1.40406
1,2.41258,1.40841
1,2.43355,1.41266
1,2.45453,1.41681
1,2.47551,1.42087
1,2.49649,1.42483
1,2.51747,1.42868
1,2.53845,1.43242
1,2.55943,1.43606
1,2.58041,1.43958
1,2.60139,1.44299
1,2.62236,1.44628
1,2.64334,1.44945
1,2.66432,1.45249
1,2.6853,1.4554
1,2.70628,1.45817
1,2.72726,1.46081
1,2.74824,1.46331
1,2.76922,1.46566
1,2.7902,1.46787
1,2.81117,1.46992
1,2.83215,1.47181
1,2.85313,1.47353
1,2.87411,1.47509
1,2.89509,1.47648
1,2.91607,1.47769
1,2.93705,1.47871
1,2.95803,1.47955
1,2.97901,1.48019
1,2.99998,1.48062
1,3.02096,1.48086
1,3.04194,1.48087
1,3.06292,1.48067
1,3.0839,1.48024
1,3.10488,1.47958
1,3.12586,1.47867
1,3.14684,1.47752
1,3.16782,1.47611
1,3.1888,1.47443
1,3.20977,1.47248
1,3.23075,1.47025
1,3.25173,1.46773
1,3.27271,1.46491
1,3.29369,1.46178
1,3.31467,1.45834
1,3.33565,1.45456
1,3.35663,1.45045
1,3.37761,1.44599
1,3.39858,1.44117
1,3.41956,1.43598
1,3.44054,1.43042
1,3.46152,1.42446
1,3.4825,1.41811
1,3.50348,1.41134
1,3.52446,1.40415
1,3.54544,1.39654
1,3.56642,1.38849
1,3.58739,1.37998
1,3.60837,1.37102
1,3.62935,1.3616
1,3.65033,1.3517
1,3.67131,1.34133
1,3.69229,1.33047
1,3.71327,1.31913
1,3.73425,1.30731
1,3.75523,1.295
1,3.7762,1.2822
1,3.79718,1.26893
1,3.81816,1.25518
1,3.83914,1.24097
1,3.86012,1.2263
1,3.8811,1.2112
1,3.90208,1.19569
1,3.92306,1.17977
1,3.94404,1.16348
1,3.96502,1.14685
1,3.98599,1.1299
1,4.00697,1.11266
1,4.02795,1.09518
1,4.04893,1.07749
1,4.06991,1.05962
1,4.09089,1.04162
1,4.11187,1.02353
1,4.13285,1.0054
1,4.15383,0.987271
1,4.1748,0.96918
1,4.19578,0.951174
1,4.21676,0.933295
1,4.23774,0.915584
1,4.25872,0.898079
1,4.2797,0.880818
1,4.30068,0.863834
1,4.32166,0.84716
1,4.34264,0.830825
1,4.36361,0.814854
1,4.38459,0.799272
1,4.40557,0.784098
1,4.42655,0.769351
1,4.44753,0.755044
1,4.46851,0.741189
1,4.48949,0.727797
1,4.51047,0.714873
1,4.53145,0.702422
1,4.55242,0.690447
1,4.5734,0.678948
1,4.59438,0.667924
1,4.61536,0.657373
1,4.63634,0.64729
1,4.65732,0.63767
1,4.6783,0.628507
1,4.69928,0.619794
1,4.72026,0.611523
1,4.74123,0.603686
1,4.76221,0.596274
1,4.78319,0.589277
1,4.80417,0.582687
1,4.82515,0.576493
1,4.84613,0.570685
1,4.86711,0.565255
1,4.88809,0.560191
1,4.90907,0.555484
1,4.93005,0.551125
1,4.95102,0.547103
1,4.972,0.543409
1,4.99298,0.540034
1,5.01396,0.536968
1,5.03494,0.534203
1,5.05592,0.53173
1,5.0769,0.52954
1,5.09788,0.527625
1,5.11886,0.525977
1,5.13983,0.524588
1,5.16081,0.52345
1,5.18179,0.522556
1,5.20277,0.5219
1,5.22375,0.521472
1,5.24473,0.521268
1,5.26571,0.521281
1,5.28669,0.521503
1,5.30767,0.52193
1,5.32864,0.522555
1,5.34962,0.523372
1,5.3706,0.524377
1,5.39158,0.525562
1,5.41256,0.526924
1,5.43354,0.528458
1,5.45452,0.530158
1,5.4755,0.532019
1,5.49648,0.534038
1,5.51745,0.536209
1,5.53843,0.538529
1,5.55941,0.540994
1,5.58039,0.543599
1,5.60137,0.54634
1,5.62235,0.549214
1,5.64333,0.552217
1,5.66431,0.555346
1,5.68529,0.558597
1,5.70627,0.561967
1,5.72724,0.565452
1,5.74822,0.56905
1,5.7692,0.572758
1,5.79018,0.576572
1,5.81116,0.580489
1,5.83214,0.584508
1,5.85312,0.588625
1,5.8741,0.592837
1,5.89508,0.597142
1,5.91605,0.601538
1,5.93703,0.606022
1,5.95801,0.610592
1,5.97899,0.615246
1,5.99997,0.61998
1,6.02095,0.624794
1,6.04193,0.629685
1,6.06291,0.634651
1,6.08389,0.639689
1,6.10486,0.644799
1,6.12584,0.649977
1,6.14682,0.655223
1,6.1678,0.660534
1,6.18878,0.665908
1,6.20976,0.671344
1,6.23074,0.676841
1,6.25172,0.682395
1,6.2727,0.688007
1,6.29367,0.693673
1,6.31465,0.699394
1,6.33563,0.705166
1,6.35661,0.710989
1,6.37759,0.716861
1,6.39857,0.72278
1,6.41955,0.728746
1,6.44053,0.734756
1,6.46151,0.74081
1,6.48249,0.746906
1,6.50346,0.753043
1,6.52444,0.759219
1,6.54542,0.765433
1,6.5664,0.771684
1,6.58738,0.777971
1,6.60836,0.784292
1,6.62934,0.790647
1,6.65032,0.797034
1,6.6713,0.803451
1,6.69227,0.809899
1,6.71325,0.816374
1,6.73423,0.822878
1,6.75521,0.829408
1,6.77619,0.835963
1,6.79717,0.842542
1,6.81815,0.849144
1,6.83913,0.855769
1,6.86011,0.862414
1,6.88108,0.86908
1,6.90206,0.875764
1,6.92304,0.882466
1,6.94402,0.889186
1,6.965,0.895921
1,6.98598,0.902671
1,7.00696,0.909435
1,7.02794,0.916212
1,7.04892,0.923001
1,7.06989,0.929801
1,7.09087,0.936611
1,7.11185,0.94343
1,7.13283,0.950257
1,7.15381,0.957091
1,7.17479,0.963932
1,7.19577,0.970778
1,7.21675,0.977628
1,7.23773,0.984482
1,7.2587,0.991338
1,7.27968,0.998195
1,7.30066,1.00505
1,7.32164,1.01191
1,7.34262,1.01877
1,7.3636,1.02562
1,7.38458,1.03247
1,7.40556,1.03932
1,7.42654,1.04616
1,7.44752,1.053
1,7.46849,1.05983
1,7.48947,1.06665
1,7.51045,1.07346
1,7.53143,1.08026
1,7.55241,1.08705
1,7.57339,1.09383
1,7.59437,1.1006
1,7.61535,1.10735
1,7.63633,1.11409
1,7.6573,1.12081
1,7.67828,1.12752
1,7.69926,1.1342
1,7.72024,1.14087
1,7.74122,1.14752
1,7.7622,1.15415
1,7.78318,1.16076
1,7.80416,1.16734
1,7.82514,1.1739
1,7.84611,1.18043
1,7.86709,1.18694
1,7.88807,1.19342
1,7.90905,1.19987
1,7.93003,1.20629
1,7.95101,1.21268
1,7.97199,1.21904
1,7.99297,1.22537
1,8.01395,1.23166
1,8.03492,1.23792
1,8.0559,1.24414
1,8.07688,1.25032
1,8.09786,1.25646
1,8.11884,1.26256
1,8.13982,1.26862
1,8.1608,1.27463
1,8.18178,1.2806
1,8.20276,1.28653
1,8.22374,1.2924
1,8.24471,1.29823
1,8.26569,1.304
1,8.28667,1.30973
1,8.30765,1.3154
1,8.32863,1.32101
1,8.34961,1.32657
1,8.37059,1.33207
1,8.39157,1.33751
1,8.41255,1.34288
1,8.43352,1.3482
1,8.4545,1.35344
1,8.47548,1.35862
1,8.49646,1.36373
1,8.51744,1.36877
1,8.53842,1.37373
1,8.5594,1.37862
1,8.58038,1.38343
1,8.60136,1.38816
1,8.62233,1.39281
1,8.64331,1.39738
1,8.66429,1.40186
1,8.68527,1.40625
1,8.70625,1.41054
1,8.72723,1.41475
1,8.74821,1.41885
1,8.76919,1.42286
1,8.79017,1.42677
1,8.81114,1.43056
1,8.83212,1.43426
1,8.8531,1.43784
1,8.87408,1.4413
1,8.89506,1.44465
1,8.91604,1.44788
1,8.93702,1.45098
1,8.958,1.45396
1,8.97898,1.4568
1,8.99995,1.45951
1,9.02093,1.46208
1,9.04191,1.46451
1,9.06289,1.46678
1,9.08387,1.46891
1,9.10485,1.47088
1,9.12583,1.47269
1,9.14681,1.47433
1,9.16779,1.47581
1,9.18877,1.47711
1,9.20974,1.47822
1,9.23072,1.47915
1,9.2517,1.47989
1,9.27268,1.48043
1,9.29366,1.48077
1,9.31464,1.48089
1,9.33562,1.4808
1,9.3566,1.48049
1,9.37758,1.47994
1,9.39855,1.47916
1,9.41953,1.47813
1,9.44051,1.47685
1,9.46149,1.4753
1,9.48247,1.47349
1,9.50345,1.4714
1,9.52443,1.46903
1,9.54541,1.46636
1,9.56639,1.46339
1,9.58736,1.4601
1,9.60834,1.45649
1,9.62932,1.45255
1,9.6503,1.44826
1,9.67128,1.44362
1,9.69226,1.43862
1,9.71324,1.43325
1,9.73422,1.42749
1,9.7552,1.42133
1,9.77617,1.41477
1,9.79715,1.4078
1,9.81813,1.4004
1,9.83911,1.39257
1,9.86009,1.38429
1,9.88107,1.37556
1,9.90205,1.36637
1,9.92303,1.35671
1,9.94401,1.34658
1,9.96499,1.33596
1,9.98596,1.32487
1,10.0069,1.31328
1,10.0279,1.30121
1,10.0489,1.28866
1,10.0699,1.27562
1,10.0909,1.26211
1,10.1118,1.24813
1,10.1328,1.23369
1,10.1538,1.21881
1,10.1748,1.2035
1,10.1958,1.18778
1,10.2167,1.17167
1,10.2377,1.15521
1,10.2587,1.13841
1,10.2797,1.12131
1,10.3006,1.10395
1,10.3216,1.08636
1,10.3426,1.06857
1,10.3636,1.05063
1,10.3846,1.03259
1,10.4055,1.01447
1,10.4265,0.996334
1,10.4475,0.978217
1,10.4685,0.960164
1,10.4895,0.942216
1,10.5104,0.924416
1,10.5314,0.906804
1,10.5524,0.889416
1,10.5734,0.872289
1,10.5944,0.855456
1,10.6153,0.838948
1,10.6363,0.822792
1,10.6573,0.807013
1,10.6783,0.791633
1,10.6992,0.77667
1,10.7202,0.762141
1,10.7412,0.748059
1,10.7622,0.734435
1,10.7832,0.721276
1,10.8041,0.708588
1,10.8251,0.696375
1,10.8461,0.684638
1,10.8671,0.673377
1,10.8881,0.66259
1,10.909,0.652273
1,10.93,0.642422
1,10.951,0.633032
1,10.972,0.624095
1,10.993,0.615604
1,11.0139,0.607551
1,11.0349,0.599927
1,11.0559,0.592724
1,11.0769,0.585932
1,11.0978,0.579541
1,11.1188,0.573541
1,11.1398,0.567924
1,11.1608,0.562678
1,11.1818,0.557794
1,11.2027,0.553262
1,11.2237,0.549072
1,11.2447,0.545215
1,11.2657,0.541682
1,11.2867,0.538463
1,11.3076,0.535549
1,11.3286,0.532931
1,11.3496,0.5306
1,11.3706,0.528549
1,11.3916,0.526768
1,11.4125,0.525251
1,11.4335,0.523988
1,11.4545,0.522973
1,11.4755,0.522199
1,11.4964,0.521658
1,11.5174,0.521343
1,11.5384,0.521248
1,11.5594,0.521366
1,11.5804,0.521692
1,11.6013,0.522218
1,11.6223,0.52294
1,11.6433,0.523852
1,11.6643,0.524947
1,11.6853,0.526222
1,11.7062,0.52767
1,11.7272,0.529287
1,11.7482,0.531068
1,11.7692,0.533009
1,11.7902,0.535105
1,11.8111,0.537351
1,11.8321,0.539744
1,11.8531,0.542279
1,11.8741,0.544952
1,11.895,0.547761
1,11.916,0.5507
1,11.937,0.553766
1,11.958,0.556956
1,11.979,0.560267
1,11.9999,0.563695
1,12.0209,0.567237
1,12.0419,0.57089
1,12.0629,0.574651
1,12.0839,0.578518
1,12.1048,0.582486
1,12.1258,0.586554
1,12.1468,0.590719
1,12.1678,0.594979
1,12.1888,0.59933
1,12.2097,0.60377
1,12.2307,0.608297
1,12.2517,0.61291
1,12.2727,0.617604
1,12.2936,0.622379
1,12.3146,0.627232
1,12.3356,0.632161
1,12.3566,0.637163
1,12.3776,0.642239
1,12.3985,0.647383
1,12.4195,0.652598
1,12.4405,0.657876
1,12.4615,0.663222
1,12.4825,0.668627
1,12.5034,0.674098
1,12.5244,0.679623
1,12.5454,0.685213
1,12.5664,0.690851
1.5,0,0.613707
1.5,0.0209789,0.617792
1.5,0.0419578,0.621942
1.5,0.0629367,0.62615
1.5,0.0839157,0.63042
1.5,0.104895,0.634744
1.5,0.125873,0.639127
1.5,0.146852,0.64356
1.5,0.167831,0.64805
1.5,0.18881,0.652585
1.5,0.209789,0.657177
1.5,0.230768,0.661809
1.5,0.251747,0.666497
1.5,0.272726,0.67122
1.5,0.293705,0.675999
1.5,0.314684,0.680809
1.5,0.335663,0.685674
1.5,0.356642,0.690564
1.5,0.37762,0.695513
1.5,0.398599,0.700479
1.5,0.419578,0.705506
1.5,0.440557,0.710544
1.5,0.461536,0.715646
1.5,0.482515,0.720752
1.5,0.503494,0.725926
1.5,0.524473,0.731094
1.5,0.545452,0.736337
1.5,0.566431,0.741565
1.5,0.58741,0.746874
1.5,0.608389,0.752157
1.5,0.629367,0.757529
1.5,0.650346,0.762864
1.5,0.671325,0.768297
1.5,0.692304,0.77368
1.5,0.713283,0.779173
1.5,0.734262,0.7846
1.5,0.755241,0.790149
1.5,0.77622,0.795619
1.5,0.797199,0.801223
1.5,0.818178,0.80673
1.5,0.839157,0.812387
1.5,0.860136,0.817929
1.5,0.881114,0.823637
1.5,0.902093,0.829212
1.5,0.923072,0.834969
1.5,0.944051,0.840573
1.5,0.96503,0.846377
1.5,0.986009,0.852007
1.5,1.00699,0.857856
1.5,1.02797,0.863511
1.5,1.04895,0.869403
1.5,1.06992,0.875078
1.5,1.0909,0.881011
1.5,1.11188,0.886705
1.5,1.13286,0.892675
1.5,1.15384,0.898387
1.5,1.17482,0.904392
1.5,1.1958,0.910118
1.5,1.21678,0.916155
1.5,1.23776,0.921894
1.5,1.25873,0.927959
1.5,1.27971,0.933709
1.5,1.30069,0.939799
1.5,1.32167,0.945557
1.5,1.34265,0.951669
1.5,1.36363,0.957435
1.5,1.38461,0.963563
1.5,1.40559,0.969335
1.5,1.42657,0.975476
1.5,1.44755,0.981252
1.5,1.46852,0.987402
1.5,1.4895,0.99318
1.5,1.51048,0.999335
1.5,1.53146,1.00511
1.5,1.55244,1.01127
1.5,1.57342,1.01705
1.5,1.5944,1.0232
1.5,1.61538,1.02897
1.5,1.63636,1.03511
1.5,1.65733,1.04089
1.5,1.67831,1.04701
1.5,1.69929,1.05278
1.5,1.72027,1.05889
1.5,1.74125,1.06465
1.5,1.76223,1.07074
1.5,1.78321,1.0765
1.5,1.80419,1.08256
1.5,1.82517,1.0883
1.5,1.84614,1.09434
1.5,1.86712,1.10007
1.5,1.8881,1.10607
1.5,1.90908,1.11178
1.5,1.93006,1.11775
1.5,1.95104,1.12345
1.5,1.97202,1.12938
1.5,1.993,1.13506
1.5,2.01398,1.14095
1.5,2.03495,1.14661
1.5,2.05593,1.15245
1.5,2.07691,1.15809
1.5,2.09789,1.16389
1.5,2.11887,1.1695
1.5,2.13985,1.17525
1.5,2.16083,1.18083
1.5,2.18181,1.18653
1.5,2.20279,1.19208
1.5,2.22377,1.19774
1.5,2.24474,1.20325
1.5,2.26572,1.20885
1.5,2.2867,1.21433
1.5,2.30768,1.21987
1.5,2.32866,1.2253
1.5,2.34964,1.23079
1.5,2.37062,1.23618
1.5,2.3916,1.24161
1.5,2.41258,1.24695
1.5,2.43355,1.25232
1.5,2.45453,1.25761
1.5,2.47551,1.26292
1.5,2.49649,1.26815
1.5,2.51747,1.27339
1.5,2.53845,1.27856
1.5,2.55943,1.28374
1.5,2.58041,1.28885
1.5,2.60139,1.29395
1.5,2.62236,1.29899
1.5,2.64334,1.30401
1.5,2.66432,1.30899
1.5,2.6853,1.31393
1.5,2.70628,1.31883
1.5,2.72726,1.32369
1.5,2.74824,1.3285
1.5,2.76922,1.33328
1.5,2.7902,1.33801
1.5,2.81117,1.34269
1.5,2.83215,1.34733
1.5,2.85313,1.35192
1.5,2.87411,1.35645
1.5,2.89509,1.36094
1.5,2.91607,1.36538
1.5,2.93705,1.36976
1.5,2.95803,1.37408
1.5,2.97901,1.37834
1.5,2.99998,1.38255
1.5,3.02096,1.3867
1.5,3.04194,1.39078
1.5,3.06292,1.39479
1.5,3.0839,1.39874
1.5,3.10488,1.40262
1.5,3.12586,1.40643
1.5,3.14684,1.41017
1.5,3.16782,1.41382
1.5,3.1888,1.4174
1.5,3.20977,1.4209
1.5,3.23075,1.42432
1.5,3.25173,1.42765
1.5,3.27271,1.43088
1.5,3.29369,1.43403
1.5,3.31467,1.43708
1.5,3.33565,1.44003
1.5,3.35663,1.44288
1.5,3.37761,1.44562
1.5,3.39858,1.44825
1.5,3.41956,1.45076
1.5,3.44054,1.45316
1.5,3.46152,1.45544
1.5,3.4825,1.45758
1.5,3.50348,1.45959
1.5,3.52446,1.46147
1.5,3.54544,1.4632
1.5,3.56642,1.46478
1.5,3.58739,1.4662
1.5,3.60837,1.46747
1.5,3.62935,1.46856
1.5,3.65033,1.46947
1.5,3.67131,1.4702
1.5,3.69229,1.47074
1.5,3.71327,1.47107
1.5,3.73425,1.47119
1.5,3.75523,1.47109
1.5,3.7762,1.47075
1.5,3.79718,1.47017
1.5,3.81816,1.46933
1.5,3.83914,1.46822
1.5,3.86012,1.46683
1.5,3.8811,1.46513
1.5,3.90208,1.46312
1.5,3.92306,1.46078
1.5,3.94404,1.45808
1.5,3.96502,1.455
1.5,3.98599,1.45153
1.5,4.00697,1.44765
1.5,4.02795,1.44331
1.5,4.04893,1.43851
1.5,4.06991,1.43321
1.5,4.09089,1.42738
1.5,4.11187,1.42099
1.5,4.13285,1.41401
1.5,4.15383,1.40639
1.5,4.1748,1.39811
1.5,4.19578,1.38913
1.5,4.21676,1.3794
1.5,4.23774,1.36889
1.5,4.25872,1.35756
1.5,4.2797,1.34537
1.5,4.30068,1.33228
1.5,4.32166,1.31827
1.5,4.34264,1.3033
1.5,4.36361,1.28736
1.5,4.38459,1.27043
1.5,4.40557,1.2525
1.5,4.42655,1.23359
1.5,4.44753,1.21371
1.5,4.46851,1.1929
1.5,4.48949,1.1712
1.5,4.51047,1.1487
1.5,4.53145,1.12546
1.5,4.55242,1.1016
1.5,4.5734,1.07722
1.5,4.59438,1.05244
1.5,4.61536,1.02741
1.5,4.63634,1.00226
1.5,4.65732,0.977135
1.5,4.6783,0.952182
1.5,4.69928,0.927535
1.5,4.72026,0.903324
1.5,4.74123,0.879666
1.5,4.76221,0.856666
1.5,4.78319,0.834411
1.5,4.80417,0.812977
1.5,4.82515,0.79242
1.5,4.84613,0.772783
1.5,4.86711,0.754094
1.5,4.88809,0.736367
1.5,4.90907,0.719605
1.5,4.93005,0.703801
1.5,4.95102,0.688941
1.5,4.972,0.675001
1.5,4.99298,0.661954
1.5,5.01396,0.64977
1.5,5.03494,0.638414
1.5,5.05592,0.627852
1.5,5.0769,0.618046
1.5,5.09788,0.608959
1.5,5.11886,0.600557
1.5,5.13983,0.592803
1.5,5.16081,0.585663
1.5,5.18179,0.579105
1.5,5.20277,0.573096
1.5,5.22375,0.567607
1.5,5.24473,0.562609
1.5,5.26571,0.558076
1.5,5.28669,0.553983
1.5,5.30767,0.550306
1.5,5.32864,0.547022
1.5,5.34962,0.544112
1.5,5.3706,0.541554
1.5,5.39158,0.539333
1.5,5.41256,0.537429
1.5,5.43354,0.535827
1.5,5.45452,0.534513
1.5,5.4755,0.533472
1.5,5.49648,0.532692
1.5,5.51745,0.532159
1.5,5.53843,0.531863
1.5,5.55941,0.531793
1.5,5.58039,0.531939
1.5,5.60137,0.53229
1.5,5.62235,0.532839
1.5,5.64333,0.533577
1.5,5.66431,0.534495
1.5,5.68529,0.535587
1.5,5.70627,0.536845
1.5,5.72724,0.538263
1.5,5.74822,0.539834
1.5,5.7692,0.541553
1.5,5.79018,0.543413
1.5,5.81116,0.54541
1.5,5.83214,0.547538
1.5,5.85312,0.549793
1.5,5.8741,0.55217
1.5,5.89508,0.554664
1.5,5.91605,0.557272
1.5,5.93703,0.559989
1.5,5.95801,0.562812
1.5,5.97899,0.565737
1.5,5.99997,0.568761
1.5,6.02095,0.57188
1.5,6.04193,0.575092
1.5,6.06291,0.578393
1.5,6.08389,0.58178
1.5,6.10486,0.585252
1.5,6.12584,0.588804
1.5,6.14682,0.592434
1.5,6.1678,0.596141
1.5,6.18878,0.599922
1.5,6.20976,0.603774
1.5,6.23074,0.607695
1.5,6.25172,0.611683
1.5,6.2727,0.615737
1.5,6.29367,0.619854
1.5,6.31465,0.624033
1.5,6.33563,0.628271
1.5,6.35661,0.632567
1.5,6.37759,0.636919
1.5,6.39857,0.641326
1.5,6.41955,0.645786
1.5,6.44053,0.650297
1.5,6.46151,0.654859
1.5,6.48249,0.659469
1.5,6.50346,0.664126
1.5,6.52444,0.668829
1.5,6.54542,0.673576
1.5,6.5664,0.678367
1.5,6.58738,0.6832
1.5,6.60836,0.688074
1.5,6.62934,0.692987
1.5,6.65032,0.697939
1.5,6.6713,0.702928
1.5,6.69227,0.707954
1.5,6.71325,0.713015
1.5,6.73423,0.718111
1.5,6.75521,0.72324
1.5,6.77619,0.728401
1.5,6.79717,0.733594
1.5,6.81815,0.738817
1.5,6.83913,0.74407
1.5,6.86011,0.749351
1.5,6.88108,0.754661
1.5,6.90206,0.759997
1.5,6.92304,0.765359
1.5,6.94402,0.770747
1.5,6.965,0.77616
1.5,6.98598,0.781596
1.5,7.00696,0.787055
1.5,7.02794,0.792537
1.5,7.04892,0.79804
1.5,7.06989,0.803564
1.5,7.09087,0.809108
1.5,7.11185,0.814671
1.5,7.13283,0.820253
1.5,7.15381,0.825854
1.5,7.17479,0.831471
1.5,7.19577,0.837106
1.5,7.21675,0.842756
1.5,7.23773,0.848422
1.5,7.2587,0.854103
1.5,7.27968,0.859798
1.5,7.30066,0.865506
1.5,7.32164,0.871228
1.5,7.34262,0.876961
1.5,7.3636,0.882707
1.5,7.38458,0.888464
1.5,7.40556,0.894231
1.5,7.42654,0.900009
1.5,7.44752,0.905796
1.5,7.46849,0.911592
1.5,7.48947,0.917396
1.5,7.51045,0.923208
1.5,7.53143,0.929028
1.5,7.55241,0.934854
1.5,7.57339,0.940686
1.5,7.59437,0.946524
1.5,7.61535,0.952367
1.5,7.63633,0.958214
1.5,7.6573,0.964066
1.5,7.67828,0.969921
1.5,7.69926,0.975779
1.5,7.72024,0.981639
1.5,7.74122,0.987501
1.5,7.7622,0.993365
1.5,7.78318,0.99923
1.5,7.80416,1.00509
